,tkw,testw,length,width,Hard,Prot
682,-0.902928442,-0.1317644,-0.026126507,-0.997047249,-1.26024208,-0.51827201
683,0.066332859,-0.029766413,0.514955008,-0.484591227,1.073539549,-0.425830735
684,2.266402159,-1.151744273,5.668112301,0.130356001,-1.065760277,-0.148506909
685,-1.133704942,-0.743752324,-0.902163247,-0.638328033,1.462503154,-0.148506909
686,-2.041425842,-2.001727501,-1.340181617,-1.253275261,2.045948561,1.792759874
687,0.127873259,0.684219499,0.514955008,-0.894556045,0.879057747,-1.72000859
688,-0.441375442,0.65022017,-0.696036956,-0.740819238,0.684575944,-0.51827201
689,1.943315059,0.276227549,1.674415399,1.052776842,-0.287833068,-0.425830735
690,-0.841388042,-0.777751653,-0.541442237,-0.689573636,1.462503154,-0.148506909
691,-1.256785742,-1.457738235,0.411891862,-1.45825767,2.045948561,2.162524975
692,0.604811359,-0.165763729,1.725946972,-0.433345624,0.101130537,0.86834712
693,0.758662359,0.344226208,0.386126076,0.027864796,1.073539549,0.313699468
694,-1.318326142,-0.1317644,-1.082523752,-0.689573636,1.073539549,-0.33338946
695,-1.102934742,-1.185743602,-0.876397461,-0.587082431,2.045948561,0.036375642
696,-0.533686042,-0.165763729,0.618018154,-1.355766465,1.073539549,0.86834712
697,-1.533717542,-1.457738235,-0.309550159,-1.611994477,1.073539549,1.607877323
698,-1.118319842,-0.50575702,-1.082523752,-0.382100022,2.240430364,-0.33338946
699,-0.749077442,-0.233762387,-0.927929034,-0.33085442,0.879057747,-1.442684764
700,0.235568959,1.602201385,-0.232252799,-0.484591227,1.656984957,-0.240948184
701,-0.964468842,-0.097765071,-0.773334315,-0.535836829,1.656984957,-0.51827201
702,-1.687568542,-2.069726159,-0.721802742,-0.740819238,2.045948561,1.145670946
703,-1.549102642,-0.607755007,-1.056757966,-0.945801647,1.462503154,0.128816917
704,-0.764462542,-0.301761045,-0.902163247,-0.382100022,1.656984957,-0.610713286
705,-2.072196042,-1.083745615,-1.469010549,-1.407012067,2.240430364,0.775905845
706,-1.902959942,-0.607755007,-1.314415831,-1.253275261,1.851466759,1.053229671
707,-1.379866542,-0.097765071,-1.520542122,-0.228363215,0.101130537,-1.165360938
708,0.020177559,-0.233762387,1.339460175,-1.560748874,1.462503154,-0.148506909
709,0.112488159,-0.233762387,0.386126076,-0.33085442,0.879057747,-0.056065634
710,0.650966659,0.548222182,-0.206487013,0.437829614,1.656984957,-0.148506909
711,-1.102934742,-0.675753666,-0.824865888,-0.535836829,1.851466759,-0.148506909
712,1.081749459,0.310226878,1.15909967,0.33533841,-0.287833068,-0.056065634
713,-1.041394342,0.038232246,-0.386847518,-1.816976886,0.684575944,1.700318598
714,-0.872158242,-0.1317644,-0.258018586,-1.304520863,0.684575944,0.683464569
715,-0.118288341,0.990213461,-0.206487013,-0.535836829,-0.287833068,-0.888037112
716,0.250954059,0.208228891,-0.51567645,0.181601603,2.045948561,-0.795595836
717,-0.779847642,0.480223524,-0.15495544,-1.560748874,2.045948561,1.238112222
718,-0.533686042,1.228208764,-0.464144877,-1.099538454,2.240430364,0.221258193
719,-0.318294641,0.208228891,1.210631243,-1.560748874,-0.287833068,0.498582019
720,0.712507059,0.922214802,1.339460175,-0.894556045,1.851466759,0.128816917
721,-0.318294641,0.276227549,0.076936638,-0.638328033,0.879057747,-0.33338946
722,-0.995239042,0.038232246,-0.541442237,-1.253275261,1.268021352,0.683464569
723,-1.164475142,0.174229562,-0.747568528,-1.407012067,1.656984957,1.145670946
724,-0.056747941,-0.50575702,0.463423435,0.079110399,0.101130537,0.591023294
725,-0.564456242,0.310226878,-0.258018586,-0.587082431,1.462503154,0.128816917
726,0.127873259,1.228208764,-0.103423867,-0.535836829,0.101130537,-0.148506909
727,-0.533686042,-0.199763058,0.489189222,-1.150784056,1.851466759,-0.240948184
728,-0.364449941,-0.301761045,0.7210813,-1.150784056,1.851466759,-0.51827201
729,-0.533686042,-0.1317644,0.463423435,-1.150784056,1.656984957,2.717172627
730,-0.656766842,-0.335760375,0.437657649,-0.689573636,0.879057747,0.775905845
731,-0.995239042,-2.137724817,0.102702425,-0.689573636,1.851466759,1.422994772
732,1.035594159,0.820216815,0.489189222,0.745303228,1.073539549,-1.072919662
733,0.912513359,0.854216144,0.463423435,0.642812024,1.656984957,-1.072919662
734,0.958668659,0.61622084,1.880541691,-0.843310442,1.462503154,-1.627567315
735,1.112519659,0.956214131,1.494054894,-0.740819238,-1.26024208,-1.72000859
736,-0.672151942,0.65022017,-0.000360721,-0.945801647,-0.093351265,1.053229671
737,-1.564487742,-0.437758362,-0.258018586,-1.611994477,1.851466759,-0.888037112
738,-0.641381742,0.65022017,-0.386847518,-1.048292852,1.656984957,-0.056065634
739,-0.379835041,0.718218828,-0.696036956,0.181601603,0.879057747,0.128816917
740,-2.195276842,0.378225537,-2.164686784,-1.868222488,2.629393969,-0.795595836
741,-1.472177142,-0.539756349,-1.185586898,-0.740819238,2.240430364,-0.33338946
742,-0.056747941,0.548222182,0.308828717,-0.433345624,1.073539549,1.238112222
743,-0.287524441,0.344226208,0.360360289,-0.587082431,1.462503154,1.607877323
744,-1.302941042,-0.403759033,0.025405065,-1.509503272,2.240430364,1.792759874
745,-0.841388042,1.228208764,-1.262884258,-0.433345624,-1.454723882,0.313699468
746,-0.118288341,0.820216815,-0.438379091,0.079110399,1.073539549,0.406140743
747,-1.995270542,-1.355740248,-0.721802742,-0.843310442,2.045948561,0.406140743
748,-0.826002942,0.514222853,-0.361081731,-0.843310442,0.29561234,0.683464569
749,-1.364481442,-1.66173421,0.308828717,-1.714485681,0.684575944,1.053229671
750,-0.733692342,-0.233762387,0.154233998,-0.79206484,1.656984957,0.683464569
751,-0.210598941,0.446224195,0.025405065,-0.433345624,1.462503154,0.775905845
752,0.004792459,0.786217486,0.179999784,-0.433345624,1.462503154,0.036375642
753,-1.702953642,-0.87974964,-0.670271169,-1.048292852,1.462503154,1.238112222
754,-0.179828741,0.854216144,-0.824865888,-0.074626408,0.29561234,-0.888037112
755,-0.149058541,-1.083745615,0.102702425,-0.023380806,0.101130537,-0.425830735
756,-0.672151942,0.140230233,0.231531357,-0.740819238,1.656984957,-0.33338946
757,-1.333711242,-1.695733539,-0.258018586,-1.099538454,2.434912166,1.607877323
758,-1.549102642,0.004232916,-0.335315945,-1.45825767,-0.093351265,1.607877323
759,-0.518300942,0.412224866,-0.361081731,-0.33085442,1.073539549,1.422994772
760,0.281724259,0.480223524,0.308828717,0.181601603,0.490094142,-0.33338946
761,-1.441406942,-1.831730855,-0.07765808,-1.253275261,-0.093351265,0.221258193
762,-1.195245342,0.378225537,-1.082523752,-0.997047249,-2.038169289,0.406140743
763,-1.502947342,-0.981747628,-1.185586898,-0.638328033,-0.093351265,1.792759874
764,-2.272202342,-0.845750311,-0.979460607,-3.815555374,1.268021352,-0.51827201
765,-0.210598941,0.65022017,0.076936638,-1.099538454,-1.454723882,0.406140743
766,0.020177559,0.61622084,0.025405065,-0.33085442,0.684575944,-0.703154561
767,-0.041362841,0.752218157,0.231531357,-0.433345624,-1.26024208,-0.148506909
768,-2.041425842,-1.185743602,-1.134055325,-1.91946809,-0.676796672,1.977642424
769,-0.933698642,0.548222182,-0.927929034,-0.484591227,-0.676796672,1.607877323
770,-0.195213841,0.956214131,0.257297144,-1.45825767,-0.871278475,-0.610713286
771,-1.133704942,0.582221511,-0.799100101,-0.689573636,0.879057747,1.422994772
772,-1.164475142,-0.063765742,-0.902163247,-0.382100022,-0.093351265,2.347407526
773,-0.487530742,0.684219499,-0.618739596,-1.099538454,-2.038169289,0.036375642
774,-0.210598941,1.126210777,-0.206487013,-1.099538454,-1.065760277,-0.33338946
775,-0.518300942,0.548222182,0.746847086,-0.997047249,0.879057747,-0.51827201
776,-0.718307242,1.02421279,-0.489910664,-0.433345624,-1.454723882,1.238112222
777,0.143258359,0.684219499,-0.696036956,0.284092808,-0.287833068,0.591023294
778,-0.902928442,0.174229562,-0.799100101,-0.484591227,0.101130537,1.885201149
779,-1.133704942,0.412224866,-0.335315945,-1.355766465,0.684575944,0.406140743
780,-0.656766842,0.956214131,-0.824865888,-0.279608817,-0.48231487,1.885201149
781,-0.410605241,0.65022017,-0.258018586,-1.099538454,0.101130537,1.792759874
782,2.097166059,1.007213125,0.424774756,2.180180092,-2.232651092,0.128816917
783,1.050979259,1.058212119,0.154233998,0.899040035,-0.48231487,0.313699468
784,0.020177559,1.466204068,-0.412613304,-0.279608817,-0.48231487,1.422994772
785,-0.702922142,0.582221511,-0.51567645,-0.535836829,-0.871278475,0.591023294
786,0.050947759,0.922214802,-0.15495544,-0.33085442,-1.454723882,-0.148506909
787,0.004792459,1.092211448,-0.232252799,-0.125872011,-1.454723882,-0.888037112
788,-1.056779442,0.072231575,-1.108289539,-1.099538454,0.490094142,-0.240948184
789,-0.472145642,1.602201385,-1.056757966,-0.074626408,0.879057747,-0.980478387
790,-0.441375442,0.752218157,-0.386847518,-0.587082431,-0.676796672,-0.33338946
791,-1.441406942,-0.913748969,0.28306293,-1.91946809,1.851466759,2.717172627
792,0.250954059,0.752218157,-0.335315945,0.33533841,-0.093351265,0.128816917
793,1.081749459,1.432204739,0.411891862,0.489075217,-0.093351265,-0.703154561
794,1.989470359,1.143210442,1.287928602,0.56594362,-0.676796672,-0.425830735
795,-0.087518141,-0.403759033,0.927207592,-0.484591227,1.851466759,2.254966251
796,0.666351759,1.296207423,-0.438379091,0.642812024,-0.287833068,-0.980478387
797,-0.887543342,-0.50575702,0.360360289,-1.816976886,0.879057747,1.885201149
798,-0.241369141,-1.049746286,1.416757534,-0.689573636,0.879057747,2.254966251
799,0.174028559,1.126210777,-0.51567645,0.284092808,-1.454723882,-0.703154561
800,-1.133704942,1.602201385,-2.525407794,-0.074626408,-1.26024208,0.406140743
801,2.220246859,0.191229227,1.906307477,1.898329279,-0.287833068,1.330553497
802,0.389419959,1.466204068,-0.59297381,0.489075217,-0.48231487,-1.072919662
803,0.450960359,1.704199372,-0.567208023,0.130356001,-0.287833068,0.313699468
804,-0.241369141,0.820216815,-0.876397461,-0.177117613,0.101130537,0.498582019
805,-1.195245342,0.820216815,-1.288650044,-0.79206484,-0.676796672,0.498582019
806,-0.841388042,1.092211448,-0.824865888,-0.535836829,-1.454723882,1.053229671
807,0.666351759,1.126210777,-0.824865888,0.694057626,0.101130537,-1.442684764
808,-1.779879142,1.058212119,-2.834597232,-0.484591227,-0.871278475,1.053229671
809,-1.472177142,-0.403759033,-0.95369482,-0.228363215,-0.287833068,0.591023294
810,-1.133704942,1.636200714,-2.216218357,-0.074626408,-1.26024208,-0.980478387
811,-0.764462542,1.364206081,-1.237118471,-0.33085442,-1.26024208,0.036375642
812,-0.964468842,-0.165763729,0.205765571,-1.611994477,0.101130537,-1.165360938
813,0.035562659,0.208228891,0.772612873,-0.894556045,-0.48231487,-0.703154561
814,0.620196459,1.126210777,0.489189222,-0.279608817,-0.676796672,-1.442684764
815,1.020209059,1.126210777,0.411891862,0.386584012,0.684575944,-0.33338946
816,0.604811359,1.092211448,0.102702425,0.079110399,-0.676796672,-1.257802213
817,-0.179828741,-0.097765071,0.102702425,0.027864796,-1.454723882,-0.51827201
818,-0.441375442,0.548222182,-0.283784372,-0.79206484,0.101130537,1.238112222
819,-0.564456242,0.378225537,-0.95369482,0.232847205,-0.093351265,1.145670946
820,-0.179828741,-0.063765742,0.514955008,-1.355766465,0.101130537,0.498582019
821,-0.625996642,0.956214131,-0.773334315,-0.228363215,0.101130537,-0.795595836
822,0.004792459,0.582221511,-0.438379091,-0.279608817,0.101130537,0.960788395
823,-1.395251642,-0.165763729,-1.39171319,-0.740819238,0.879057747,1.053229671
824,-1.364481442,1.534202726,-2.757299873,-0.228363215,-0.871278475,0.591023294
825,-0.318294641,0.004232916,0.076936638,-0.740819238,0.684575944,0.498582019
826,-0.241369141,0.854216144,0.28306293,-1.253275261,-0.676796672,-0.056065634
827,0.589426259,1.364206081,0.102702425,0.284092808,-2.232651092,0.775905845
828,-0.118288341,1.228208764,-0.618739596,-0.228363215,0.490094142,-0.33338946
829,0.697121959,0.174229562,1.262162816,-0.843310442,-0.093351265,-0.240948184
830,-0.287524441,0.820216815,-0.386847518,-0.33085442,0.101130537,0.221258193
831,2.51256376,1.075211783,1.287928602,2.154557291,-1.065760277,-1.350243489
832,1.512532259,-0.981747628,2.163965342,0.181601603,-0.676796672,0.498582019
833,0.189413659,0.684219499,-0.103423867,-0.279608817,-0.871278475,-0.33338946
834,0.097103059,1.126210777,-0.59297381,0.027864796,0.101130537,-0.703154561
835,0.343264659,1.160210106,-0.541442237,0.130356001,0.879057747,0.036375642
836,1.158674959,0.888215473,0.592252368,0.284092808,-0.093351265,0.498582019
837,-0.472145642,1.058212119,-0.696036956,-0.279608817,0.101130537,-0.795595836
838,0.650966659,0.514222853,1.287928602,-0.689573636,-0.48231487,0.221258193
839,1.081749459,1.092211448,1.030270738,-0.023380806,-0.48231487,-0.240948184
840,-0.041362841,0.718218828,-0.618739596,-0.074626408,-0.093351265,-0.51827201
841,-0.533686042,-0.335760375,-0.206487013,-0.638328033,0.879057747,-0.51827201
842,1.374066359,1.126210777,0.618018154,0.437829614,-0.287833068,-0.888037112
843,0.343264659,0.956214131,-0.464144877,0.130356001,-0.093351265,-1.165360938
844,-0.149058541,0.956214131,-0.438379091,-0.587082431,-0.287833068,0.313699468
845,0.343264659,1.330206752,-0.335315945,-0.228363215,-0.093351265,-0.148506909
846,1.204830259,0.276227549,0.901441805,0.694057626,0.101130537,0.775905845
847,-0.056747941,1.296207423,-0.51567645,-0.484591227,0.879057747,1.607877323
848,-0.733692342,-0.709752995,1.030270738,-1.611994477,-0.287833068,1.422994772
849,0.174028559,1.228208764,-0.541442237,0.079110399,-0.093351265,-0.703154561
850,-0.595226442,0.922214802,-0.721802742,-0.638328033,0.101130537,1.330553497
851,0.158643459,1.364206081,-0.386847518,0.027864796,0.101130537,-0.056065634
852,-1.333711242,1.194209435,-1.907028919,-0.228363215,-2.038169289,-0.51827201
853,0.050947759,1.296207423,-0.773334315,0.181601603,-0.48231487,-1.350243489
854,0.066332859,1.296207423,-0.59297381,-0.023380806,0.101130537,-0.51827201
855,0.604811359,1.432204739,0.051170852,0.079110399,0.101130537,-0.610713286
856,-0.564456242,0.922214802,-0.902163247,-0.587082431,0.101130537,-0.51827201
857,0.389419959,1.092211448,-0.567208023,0.284092808,-0.093351265,0.128816917
858,0.404805059,1.364206081,-0.51567645,0.181601603,0.101130537,-0.610713286
859,1.127904759,0.106230904,1.416757534,-0.125872011,0.101130537,0.498582019
860,-0.533686042,1.058212119,-0.927929034,-0.484591227,0.879057747,-0.703154561
861,1.635613059,-0.1317644,1.777478545,0.694057626,-1.26024208,-0.240948184
862,-0.087518141,0.174229562,0.076936638,-0.023380806,-0.871278475,0.221258193
863,0.143258359,1.534202726,-0.696036956,-0.125872011,-0.093351265,-0.240948184
864,1.189445159,-0.097765071,1.262162816,0.745303228,-1.065760277,0.406140743
865,0.758662359,0.684219499,-0.464144877,1.104022444,-0.093351265,-0.795595836
866,0.543270959,0.004232916,0.489189222,0.745303228,-1.26024208,0.406140743
867,0.066332859,-1.185743602,1.700181186,-0.740819238,-0.871278475,0.498582019
868,0.943283559,-0.675753666,0.901441805,1.052776842,-0.287833068,0.591023294
869,-0.118288341,-0.199763058,0.669549727,-0.945801647,0.879057747,-0.240948184
870,-0.795232742,-1.25374226,0.643783941,-0.740819238,0.490094142,0.498582019
871,0.604811359,0.004232916,0.386126076,-0.125872011,-0.48231487,0.86834712
872,-1.102934742,0.446224195,0.128468211,-1.816976886,-0.676796672,0.498582019
873,-0.010592641,-0.845750311,0.411891862,-0.228363215,0.490094142,1.053229671
874,1.020209059,0.854216144,0.540720795,-0.023380806,-0.48231487,0.313699468
875,0.358649759,1.466204068,0.051170852,-0.228363215,-0.093351265,-1.072919662
876,0.389419959,1.262208093,-0.464144877,-0.177117613,0.101130537,0.036375642
877,-0.702922142,0.990213461,-1.005226393,-0.535836829,-0.287833068,-0.610713286
878,0.481730559,1.330206752,0.051170852,0.079110399,-1.065760277,0.591023294
879,0.220183859,1.296207423,-0.335315945,-0.074626408,0.101130537,-0.51827201
880,0.220183859,1.330206752,-0.103423867,-0.33085442,0.101130537,0.128816917
881,0.143258359,1.602201385,-0.489910664,-0.228363215,-0.48231487,-0.240948184
882,-0.502915842,0.61622084,-0.464144877,-0.382100022,-0.093351265,-1.072919662
883,-0.979853942,-0.063765742,-0.489910664,-0.843310442,0.490094142,0.128816917
884,1.035594159,-0.1317644,1.210631243,-0.587082431,-0.093351265,0.86834712
885,-0.195213841,0.446224195,0.076936638,-0.689573636,0.879057747,0.86834712
886,-0.272139341,1.296207423,-0.799100101,-0.228363215,0.879057747,-0.610713286
887,0.189413659,0.820216815,-0.129189653,-0.433345624,0.101130537,0.775905845
888,0.281724259,0.446224195,0.025405065,0.181601603,0.490094142,-0.980478387
889,0.235568959,0.412224866,0.334594503,-0.535836829,-0.287833068,0.498582019
890,-0.641381742,1.262208093,-0.902163247,-0.433345624,-0.093351265,0.036375642
891,-0.087518141,1.704199372,-0.876397461,-0.433345624,-0.48231487,0.313699468
892,-0.641381742,0.582221511,-0.361081731,-0.433345624,-0.093351265,-0.056065634
893,-1.056779442,0.140230233,-0.258018586,-1.560748874,0.684575944,1.145670946
894,-0.979853942,-0.369759704,0.025405065,-1.714485681,1.073539549,2.0700837
895,0.097103059,1.364206081,-0.824865888,0.181601603,-0.093351265,-1.350243489
896,1.450991859,0.514222853,1.004504951,-0.228363215,-0.093351265,-0.703154561
897,0.635581559,0.684219499,0.334594503,-0.535836829,-1.26024208,-0.33338946
898,-1.179860242,2.129190986,-2.589822261,0.130356001,-2.038169289,-0.148506909
899,-0.887543342,1.840196688,-2.216218357,0.130356001,-1.065760277,-0.703154561
900,1.281755759,1.296207423,0.051170852,0.79654883,0.684575944,0.775905845
901,-1.133704942,0.412224866,-0.51567645,-0.843310442,0.490094142,0.498582019
902,0.404805059,0.378225537,0.695315513,-0.279608817,-0.287833068,1.238112222
903,1.112519659,0.65022017,0.824144446,-0.023380806,-0.48231487,0.221258193
904,0.497115659,0.344226208,-0.180721226,0.232847205,-0.287833068,0.591023294
905,-0.210598941,1.432204739,-0.927929034,-0.177117613,-0.093351265,-0.795595836
906,-0.718307242,-0.165763729,-0.309550159,-1.099538454,-0.093351265,-0.240948184
907,-0.549071142,-0.50575702,0.7210813,-1.560748874,-0.093351265,1.145670946
908,-0.749077442,0.378225537,-0.464144877,-1.150784056,-0.093351265,0.86834712
909,-1.041394342,0.582221511,-0.850631674,-0.997047249,0.684575944,-0.425830735
910,-1.226015542,-0.981747628,0.334594503,-1.611994477,1.073539549,1.700318598
911,0.050947759,-1.015746957,1.416757534,-1.048292852,-0.676796672,1.422994772
912,-0.841388042,-0.709752995,-0.309550159,-1.45825767,-0.287833068,1.330553497
913,0.112488159,0.480223524,0.360360289,-0.33085442,0.684575944,-0.980478387
914,1.527917359,1.228208764,1.043153631,0.130356001,1.073539549,0.036375642
915,1.266370659,0.990213461,0.28306293,0.899040035,-0.093351265,0.221258193
916,-1.502947342,-0.165763729,0.231531357,-2.226941704,1.073539549,0.591023294
917,0.927898459,-0.437758362,1.08180231,0.437829614,-1.26024208,-0.425830735
918,1.004823959,0.786217486,0.7210813,0.540320819,-1.26024208,-0.610713286
919,-1.318326142,-0.675753666,0.437657649,-1.407012067,-0.287833068,1.145670946
920,1.050979259,0.718218828,0.28306293,0.591566421,0.879057747,-0.148506909
921,-0.472145642,0.072231575,-1.211352685,0.899040035,-0.871278475,1.238112222
922,-0.118288341,0.140230233,0.128468211,-1.099538454,-0.48231487,0.406140743
923,-0.625996642,0.990213461,-0.51567645,-0.587082431,-0.287833068,-0.240948184
924,-1.256785742,-0.1317644,-0.799100101,-1.560748874,-0.287833068,1.700318598
925,-0.564456242,0.548222182,-0.721802742,-0.535836829,0.101130537,0.498582019
926,-0.887543342,0.038232246,-0.026126507,-1.816976886,0.879057747,0.960788395
927,0.020177559,1.704199372,-0.876397461,-0.382100022,-0.287833068,0.775905845
928,-1.041394342,0.990213461,-1.056757966,-0.433345624,0.101130537,-0.703154561
929,-0.564456242,0.922214802,-0.979460607,0.130356001,-0.093351265,0.313699468
930,-0.225984041,1.160210106,-1.262884258,0.386584012,0.101130537,0.683464569
931,-1.041394342,0.446224195,-0.335315945,-1.099538454,-0.871278475,0.683464569
932,-0.687537042,0.174229562,-0.258018586,-0.997047249,-0.48231487,-0.148506909
933,0.804817659,1.092211448,0.128468211,0.540320819,-0.093351265,0.86834712
934,-0.641381742,0.820216815,-1.005226393,-0.945801647,-0.093351265,0.036375642
935,1.143289859,-0.199763058,0.746847086,0.130356001,-0.871278475,-0.148506909
936,-0.487530742,0.990213461,-1.082523752,0.33533841,0.490094142,1.053229671
937,-0.702922142,0.956214131,-1.108289539,-0.125872011,-0.093351265,0.86834712
938,-0.902928442,0.65022017,-0.979460607,-0.33085442,0.101130537,2.439848801
939,0.204798759,1.058212119,-0.232252799,0.386584012,0.101130537,0.313699468
940,-2.118351342,-2.817711399,0.012522172,-2.329432908,0.879057747,1.607877323
941,0.174028559,0.718218828,-0.283784372,0.489075217,-1.454723882,0.960788395
942,-0.656766842,-1.219742931,0.566486581,-0.484591227,-0.676796672,1.700318598
943,-2.010655642,-2.341720792,-0.283784372,-2.073204897,1.073539549,1.700318598
944,-1.626028142,-1.525736893,-0.180721226,-1.765731283,0.684575944,1.607877323
945,0.804817659,0.888215473,-0.876397461,1.975197683,-1.26024208,-0.33338946
946,-1.610643042,-1.865730184,-0.15495544,-1.91946809,0.684575944,1.422994772
947,-0.395220141,0.514222853,-0.335315945,0.027864796,-0.093351265,0.591023294
948,0.450960359,0.65022017,-0.180721226,0.745303228,-0.48231487,0.406140743
949,-0.625996642,0.106230904,0.051170852,-1.407012067,0.879057747,-0.33338946
950,-0.779847642,-0.097765071,-0.51567645,-0.740819238,0.879057747,0.313699468
951,-1.564487742,-0.233762387,-1.7524342,-0.843310442,1.462503154,1.607877323
952,-0.872158242,-1.66173421,0.308828717,-1.560748874,1.268021352,0.775905845
953,-0.702922142,0.582221511,-0.541442237,-0.382100022,0.879057747,0.221258193
954,0.066332859,0.820216815,-0.051892294,-0.433345624,-0.676796672,0.775905845
955,-0.364449941,0.276227549,-0.567208023,0.386584012,0.879057747,1.422994772
956,0.312494459,1.602201385,-0.618739596,0.130356001,-0.093351265,0.221258193
957,0.189413659,1.466204068,0.308828717,-0.125872011,0.101130537,-0.610713286
958,-0.225984041,-0.165763729,0.7210813,-0.997047249,-0.093351265,1.145670946
959,-0.995239042,-2.069726159,0.489189222,-0.843310442,-0.287833068,1.515436048
960,1.435606759,0.208228891,1.59711804,0.079110399,-0.287833068,-1.904891141
961,0.450960359,0.61622084,1.15909967,-0.382100022,-0.287833068,-0.425830735
962,-1.010624142,1.092211448,-1.03099218,-0.587082431,-0.287833068,1.053229671
963,-0.672151942,0.956214131,-0.15495544,-0.433345624,-0.871278475,-0.888037112
964,0.189413659,0.922214802,0.824144446,-0.997047249,0.879057747,-0.425830735
965,-1.118319842,0.344226208,0.025405065,-1.560748874,0.684575944,0.960788395
966,-1.102934742,0.548222182,-0.309550159,-1.509503272,-0.287833068,0.683464569
967,-0.518300942,0.61622084,-0.721802742,0.437829614,-0.287833068,0.498582019
968,1.127904759,0.004232916,0.540720795,-0.023380806,-0.287833068,-2.089773691
969,-0.887543342,0.582221511,-0.541442237,-0.33085442,0.101130537,1.145670946
970,0.297109359,0.106230904,0.978739165,-0.433345624,0.879057747,0.221258193
971,-0.872158242,-0.1317644,-0.15495544,-1.611994477,-0.093351265,-0.51827201
972,-0.410605241,-0.50575702,-0.902163247,0.79654883,-0.676796672,0.406140743
973,-0.379835041,-0.063765742,0.154233998,-0.740819238,0.879057747,1.885201149
974,0.081717959,0.514222853,-0.15495544,0.33533841,-1.26024208,0.775905845
975,0.404805059,1.704199372,0.179999784,0.079110399,-0.287833068,-1.350243489
976,0.897128259,0.038232246,0.772612873,-0.33085442,0.879057747,-1.165360938
977,1.543302459,1.126210777,0.901441805,0.899040035,-0.871278475,-0.703154561
978,1.127904759,-0.743752324,0.360360289,0.540320819,-1.454723882,0.128816917
979,-0.118288341,0.174229562,-0.386847518,0.130356001,-0.287833068,-0.703154561
980,-0.641381742,0.888215473,-1.005226393,-0.740819238,0.879057747,0.036375642
981,-0.195213841,1.126210777,-0.799100101,-0.125872011,-0.093351265,-0.240948184
982,0.127873259,0.922214802,-0.206487013,0.027864796,-0.287833068,-0.056065634
983,0.712507059,0.174229562,1.700181186,-0.433345624,-0.287833068,-0.240948184
984,0.835587859,0.61622084,0.7210813,-0.074626408,-0.871278475,1.053229671
985,-2.010655642,-1.797731526,-0.902163247,-0.894556045,1.073539549,0.86834712
986,0.650966659,1.058212119,0.7210813,-0.433345624,-0.48231487,0.683464569
987,-0.010592641,0.990213461,-0.232252799,-0.074626408,-0.676796672,-0.795595836
988,-0.349064841,0.514222853,-0.051892294,-0.484591227,-0.676796672,-0.610713286
989,-0.379835041,0.718218828,-0.927929034,0.33533841,-0.093351265,0.498582019
990,-0.102903241,-3.293702007,1.635766719,0.463452416,-0.093351265,0.591023294
991,0.681736859,-0.301761045,1.287928602,-0.228363215,-0.871278475,-0.33338946
992,0.266339159,0.956214131,0.025405065,-0.023380806,-2.232651092,0.591023294
993,-1.564487742,0.820216815,-1.443244763,-0.843310442,-1.065760277,0.86834712
994,-0.625996642,-0.097765071,0.231531357,-1.202029658,-0.287833068,1.515436048
995,0.250954059,0.208228891,0.798378659,-0.689573636,-0.093351265,0.86834712
996,-0.672151942,1.39820541,-0.979460607,-0.740819238,-0.676796672,0.036375642
997,0.697121959,0.446224195,0.540720795,-0.279608817,-0.287833068,0.683464569
998,-0.610611542,1.02421279,-0.618739596,-0.382100022,-0.093351265,-0.240948184
999,-0.272139341,1.228208764,-0.799100101,-0.33085442,-0.093351265,-0.888037112
1000,-1.918345042,1.466204068,-3.607570826,-0.79206484,-1.26024208,0.313699468
1001,0.220183859,0.956214131,-0.206487013,-0.177117613,-2.038169289,0.128816917
1002,0.281724259,1.02421279,-0.026126507,-0.228363215,0.879057747,-1.165360938
1003,-1.226015542,1.39820541,-1.649371055,-1.048292852,0.490094142,0.128816917
1004,-0.118288341,1.364206081,-0.696036956,-0.177117613,0.879057747,-0.51827201
1005,0.466345459,-1.083745615,1.365225962,-0.177117613,-0.871278475,0.221258193
1006,-0.549071142,-1.389739577,-0.464144877,1.206513649,-1.26024208,1.238112222
1007,-0.041362841,0.956214131,0.540720795,-1.048292852,0.879057747,0.128816917
1008,-1.256785742,1.228208764,-1.469010549,-0.638328033,0.490094142,0.406140743
1009,-0.441375442,-0.743752324,0.28306293,-0.177117613,-0.287833068,0.036375642
1010,-0.749077442,0.174229562,-0.07765808,-0.484591227,-0.287833068,-0.33338946
1011,1.697153459,0.922214802,2.03513641,0.181601603,-1.454723882,-0.888037112
1012,-0.179828741,0.344226208,0.257297144,-0.587082431,1.073539549,0.036375642
1013,-0.641381742,-0.233762387,-1.159821112,0.694057626,-1.26024208,0.86834712
1014,-0.149058541,0.990213461,-0.464144877,-0.535836829,-0.676796672,0.498582019
1015,1.235600459,-0.063765742,-0.026126507,1.718969671,-0.676796672,-0.610713286
1016,-0.472145642,-0.301761045,0.592252368,-0.689573636,0.101130537,0.591023294
1017,-0.625996642,-1.151744273,1.030270738,-0.228363215,0.490094142,0.775905845
1018,0.574041159,-0.301761045,0.643783941,0.745303228,-1.065760277,0.406140743
1019,0.297109359,0.820216815,0.7210813,0.027864796,0.879057747,-0.610713286
1020,-0.733692342,-2.069726159,0.592252368,-1.304520863,-0.287833068,0.128816917
